customer_id,region,segment,join_date,age,credit_score
SNB02904,جدة,شركات صغيرة,2024-08-23,25,762
SNB02905,جدة,أفراد,2023-05-27,64,716
SNB02906,الرياض,شركات متوسطة,2023-12-09,27,501
SNB02907,تبوك,أفراد,2023-03-28,22,364
SNB02908,الرياض,شركات صغيرة,2024-11-27,69,854
SNB02909,الرياض,أفراد,2024-08-17,65,316
SNB02910,الرياض,أفراد,2025-02-27,43,482
SNB02911,الرياض,شركات صغيرة,2025-12-19,39,690
SNB02912,الرياض,أفراد,2023-09-15,61,343
SNB02913,الدمام,أفراد,2025-11-14,40,781
SNB02914,تبوك,أفراد,2024-09-11,30,562
SNB02915,الرياض,أفراد,2024-01-23,26,473
SNB02916,الدمام,أفراد,2025-12-13,66,740
SNB02917,الدمام,أفراد,2024-02-15,37,865
SNB02918,مكة,أفراد,2025-12-30,45,519
SNB02919,جدة,أفراد,2023-11-23,61,857
SNB02920,الرياض,أفراد,2024-04-12,54,693
SNB02921,الرياض,أفراد,2025-06-03,41,494
SNB02922,الدمام,أفراد,2024-11-07,61,708
SNB02923,مكة,أفراد,2023-01-12,50,770
SNB02924,الرياض,أفراد,2024-09-01,37,646
SNB02925,جدة,شركات متوسطة,2023-08-26,65,761
SNB02926,المدينة,أفراد,2023-03-31,47,360
SNB02927,مكة,شركات صغيرة,2025-09-01,61,465
SNB02928,تبوك,شركات صغيرة,2025-03-16,26,450
SNB02929,مكة,شركات صغيرة,2024-06-07,62,410
SNB02930,جدة,أفراد,2025-06-25,66,787
SNB02931,جدة,شركات صغيرة,2025-10-04,34,848
SNB02932,الدمام,شركات صغيرة,2024-09-14,53,302
SNB02933,الرياض,أفراد,2023-02-02,31,782
SNB02934,جدة,أفراد,2023-09-09,36,312
SNB02935,الدمام,أفراد,2023-12-01,24,461
SNB02936,الرياض,أفراد,2023-06-08,20,643
SNB02937,مكة,أفراد,2025-07-12,50,748
SNB02938,جدة,أفراد,2025-06-20,61,631
SNB02939,أبها,أفراد,2023-03-03,49,563
SNB02940,الرياض,أفراد,2025-04-03,64,382
SNB02941,الرياض,أفراد,2023-10-17,28,633
SNB02942,الدمام,أفراد,2025-08-01,59,679
SNB02943,الرياض,شركات متوسطة,2025-08-27,19,518
SNB02944,الدمام,أفراد,2023-07-26,43,753
SNB02945,مكة,أفراد,2025-04-09,21,388
SNB02946,الرياض,أفراد,2024-09-04,34,632
SNB02947,جدة,أفراد,2024-05-14,34,609
SNB02948,جدة,أفراد,2024-07-16,45,719
SNB02949,جدة,شركات متوسطة,2024-03-27,47,653
SNB02950,أبها,أفراد,2023-10-20,57,399
SNB02951,مكة,شركات متوسطة,2024-03-04,40,444
SNB02952,الدمام,أفراد,2024-03-21,63,309
SNB02953,الدمام,أفراد,2023-06-19,41,343
SNB02954,جدة,أفراد,2024-06-24,46,685
SNB02955,أبها,شركات صغيرة,2024-09-10,21,794
SNB02956,الدمام,أفراد,2025-08-02,55,792
SNB02957,الدمام,أفراد,2024-11-12,46,468
SNB02958,المدينة,شركات صغيرة,2025-03-29,36,830
SNB02959,الرياض,أفراد,2025-05-23,44,635
SNB02960,مكة,أفراد,2025-02-17,46,812
SNB02961,الرياض,شركات صغيرة,2025-05-30,53,429
SNB02962,الرياض,أفراد,2025-01-30,52,838
SNB02963,الرياض,أفراد,2023-06-26,69,813
SNB02964,تبوك,أفراد,2023-05-23,23,549
SNB02965,المدينة,أفراد,2024-03-29,40,437
SNB02966,الدمام,أفراد,2023-09-22,56,574
SNB02967,الدمام,أفراد,2025-04-29,63,763
SNB02968,جدة,أفراد,2023-12-30,61,440
SNB02969,أبها,أفراد,2024-11-02,65,555
SNB02970,جدة,شركات صغيرة,2023-06-21,69,755
SNB02971,جدة,شركات متوسطة,2024-04-10,25,733
SNB02972,الرياض,أفراد,2023-05-29,19,472
SNB02973,مكة,أفراد,2024-07-08,30,772
SNB02974,الدمام,شركات متوسطة,2025-05-01,57,722
SNB02975,جدة,أفراد,2025-06-30,38,738
SNB02976,الرياض,أفراد,2025-02-13,48,356
SNB02977,مكة,شركات متوسطة,2024-04-18,69,797
SNB02978,الرياض,شركات صغيرة,2025-10-11,65,468
SNB02979,الدمام,أفراد,2024-10-18,53,881
SNB02980,تبوك,أفراد,2024-03-01,65,860
SNB02981,جدة,أفراد,2025-03-04,69,727
SNB02982,الرياض,أفراد,2025-06-29,55,718
SNB02983,الدمام,أفراد,2024-08-11,44,646
SNB02984,مكة,أفراد,2024-01-04,53,816
SNB02985,جدة,أفراد,2023-10-13,65,754
SNB02986,تبوك,شركات صغيرة,2023-02-15,40,501
SNB02987,الرياض,شركات صغيرة,2025-09-23,38,478
SNB02988,جدة,أفراد,2024-04-29,30,356
SNB02989,الدمام,شركات صغيرة,2024-07-18,54,800
SNB02990,المدينة,شركات صغيرة,2025-01-10,64,411
SNB02991,الرياض,أفراد,2025-10-30,43,447
SNB02992,مكة,أفراد,2023-09-26,57,677
SNB02993,جدة,أفراد,2023-06-20,24,647
SNB02994,جدة,أفراد,2024-08-08,63,657
SNB02995,الرياض,أفراد,2025-06-22,56,355
SNB02996,المدينة,أفراد,2023-05-31,39,615
SNB02997,الرياض,أفراد,2025-06-07,56,484
SNB02998,الرياض,أفراد,2025-03-21,40,353
SNB02999,الرياض,شركات متوسطة,2025-04-28,47,336
SNB03000,المدينة,أفراد,2025-12-08,35,569
SNB03001,الدمام,أفراد,2025-08-28,59,807
SNB03002,مكة,أفراد,2024-10-03,35,527
SNB03003,الرياض,أفراد,2025-04-09,63,727
SNB03004,الدمام,شركات متوسطة,2024-11-22,27,300
SNB03005,جدة,أفراد,2023-10-04,56,322
SNB03006,مكة,أفراد,2023-12-01,47,802
SNB03007,المدينة,شركات صغيرة,2025-07-13,43,747
SNB03008,الرياض,أفراد,2024-07-20,24,795
SNB03009,الدمام,أفراد,2025-08-01,24,724
SNB03010,الرياض,أفراد,2025-11-18,22,317
SNB03011,جدة,شركات صغيرة,2025-08-22,18,744
SNB03012,الرياض,أفراد,2024-11-23,63,860
SNB03013,الرياض,أفراد,2023-07-08,35,858
SNB03014,جدة,أفراد,2025-04-13,30,338
SNB03015,الدمام,أفراد,2025-06-27,42,509
SNB03016,الرياض,شركات صغيرة,2024-02-22,57,510
SNB03017,الدمام,أفراد,2025-04-26,25,864
SNB03018,جدة,أفراد,2025-10-06,27,580
SNB03019,الرياض,أفراد,2023-06-02,49,432
SNB03020,مكة,شركات صغيرة,2025-09-20,34,748
SNB03021,الرياض,أفراد,2025-01-22,55,563
SNB03022,جدة,شركات صغيرة,2023-07-29,32,410
SNB03023,الدمام,شركات صغيرة,2023-10-16,32,854
SNB03024,الرياض,أفراد,2023-03-22,65,537
SNB03025,الرياض,أفراد,2025-11-02,57,756
SNB03026,جدة,أفراد,2023-11-10,68,815
SNB03027,أبها,شركات صغيرة,2023-08-12,37,472
SNB03028,الدمام,أفراد,2025-01-13,32,492
SNB03029,الدمام,أفراد,2024-01-08,52,814
SNB03030,الدمام,شركات صغيرة,2024-10-19,23,867
SNB03031,الرياض,أفراد,2024-12-14,47,708
SNB03032,جدة,أفراد,2024-06-17,25,383
SNB03033,مكة,أفراد,2024-06-07,48,379
SNB03034,الرياض,أفراد,2023-07-03,65,877
SNB03035,الرياض,شركات صغيرة,2025-03-03,64,508
SNB03036,الرياض,أفراد,2025-10-23,49,821
SNB03037,جدة,أفراد,2024-08-16,62,498
SNB03038,تبوك,شركات صغيرة,2024-05-07,69,870
SNB03039,الرياض,أفراد,2023-03-17,32,533
SNB03040,جدة,شركات متوسطة,2023-09-11,35,543
SNB03041,الرياض,شركات متوسطة,2023-04-26,30,692
SNB03042,تبوك,أفراد,2025-08-30,41,865
SNB03043,الرياض,أفراد,2025-07-06,57,745
SNB03044,جدة,أفراد,2024-06-08,31,692
SNB03045,الدمام,أفراد,2023-11-09,45,308
SNB03046,الدمام,أفراد,2025-03-26,28,452
SNB03047,جدة,أفراد,2023-08-27,23,409
SNB03048,الرياض,أفراد,2024-11-19,42,565
SNB03049,جدة,شركات صغيرة,2023-01-21,18,672
SNB03050,الرياض,أفراد,2024-08-09,42,451
SNB03051,الرياض,أفراد,2025-11-23,19,894
SNB03052,جدة,أفراد,2023-11-10,49,714
SNB03053,الرياض,شركات متوسطة,2023-12-28,30,625
SNB03054,الرياض,أفراد,2023-04-25,50,850
SNB03055,الدمام,شركات صغيرة,2023-04-15,49,475
SNB03056,تبوك,أفراد,2024-01-28,41,824
SNB03057,الدمام,أفراد,2023-03-10,44,614
SNB03058,الرياض,أفراد,2024-03-14,21,366
SNB03059,الرياض,أفراد,2023-10-29,41,852
SNB03060,أبها,أفراد,2024-06-27,40,483
SNB03061,الرياض,أفراد,2024-12-29,46,334
SNB03062,الرياض,أفراد,2025-11-09,51,804
SNB03063,جدة,شركات متوسطة,2024-03-19,38,375
SNB03064,الدمام,أفراد,2024-10-10,47,771
SNB03065,الدمام,شركات متوسطة,2025-11-02,43,881
SNB03066,الرياض,أفراد,2024-06-05,37,822
SNB03067,الرياض,أفراد,2025-09-04,33,582
SNB03068,تبوك,أفراد,2023-05-11,20,835
SNB03069,الرياض,أفراد,2023-01-13,66,573
SNB03070,الدمام,أفراد,2023-12-31,54,838
SNB03071,الدمام,أفراد,2024-09-12,57,353
SNB03072,الدمام,أفراد,2025-02-09,61,354
SNB03073,الرياض,أفراد,2025-06-10,42,576
SNB03074,الرياض,أفراد,2024-08-12,40,742
SNB03075,جدة,شركات صغيرة,2024-08-26,61,717
SNB03076,المدينة,أفراد,2024-07-05,18,524
SNB03077,أبها,أفراد,2023-01-05,50,869
SNB03078,الرياض,أفراد,2025-09-09,32,554
SNB03079,الرياض,أفراد,2024-10-09,34,475
SNB03080,أبها,أفراد,2023-10-29,51,865
SNB03081,الدمام,أفراد,2024-01-06,34,445
SNB03082,المدينة,أفراد,2025-01-11,69,684
SNB03083,الرياض,أفراد,2025-01-06,58,561
SNB03084,جدة,أفراد,2024-09-04,61,830
SNB03085,الدمام,أفراد,2024-03-21,21,670
SNB03086,الدمام,أفراد,2023-12-29,30,496
SNB03087,جدة,شركات متوسطة,2025-11-05,21,884
SNB03088,الرياض,أفراد,2024-01-12,24,896
SNB03089,جدة,أفراد,2025-03-16,63,583
SNB03090,الرياض,شركات صغيرة,2024-12-12,26,601
SNB03091,جدة,شركات صغيرة,2023-03-30,40,431
SNB03092,أبها,أفراد,2024-04-09,50,419
SNB03093,جدة,أفراد,2025-01-07,50,435
SNB03094,مكة,شركات متوسطة,2023-04-03,37,872
SNB03095,الرياض,أفراد,2025-10-16,21,828
SNB03096,الدمام,شركات متوسطة,2025-07-01,18,333
SNB03097,تبوك,أفراد,2025-09-08,59,831
SNB03098,الرياض,أفراد,2024-09-12,51,507
SNB03099,الرياض,أفراد,2024-10-10,44,598
SNB03100,جدة,أفراد,2025-11-22,38,821
SNB03101,الرياض,شركات صغيرة,2023-01-19,41,393
SNB03102,الدمام,شركات متوسطة,2023-04-29,32,713
SNB03103,المدينة,أفراد,2025-12-31,52,670
SNB03104,جدة,أفراد,2024-02-22,42,708
SNB03105,الرياض,شركات صغيرة,2024-11-15,26,682
SNB03106,جدة,أفراد,2025-04-09,34,740
SNB03107,الدمام,أفراد,2024-02-04,38,746
SNB03108,الرياض,أفراد,2025-01-03,30,370
SNB03109,جدة,أفراد,2024-03-10,20,383
SNB03110,الدمام,شركات صغيرة,2025-09-02,21,508
SNB03111,الدمام,أفراد,2025-11-18,21,558
SNB03112,الرياض,أفراد,2025-03-05,60,538
SNB03113,الدمام,شركات متوسطة,2025-03-17,45,601
SNB03114,الرياض,أفراد,2025-05-19,24,531
SNB03115,الرياض,أفراد,2023-01-20,43,581
SNB03116,المدينة,أفراد,2023-12-16,28,693
SNB03117,الدمام,أفراد,2025-08-06,41,717
SNB03118,الرياض,أفراد,2023-11-28,60,505
SNB03119,الرياض,أفراد,2023-10-14,27,563
SNB03120,الرياض,أفراد,2025-06-09,54,610
SNB03121,الرياض,أفراد,2024-02-12,30,378
SNB03122,الرياض,أفراد,2024-04-23,61,641
SNB03123,الرياض,أفراد,2024-03-12,59,861
SNB03124,جدة,أفراد,2025-03-28,56,394
SNB03125,الدمام,أفراد,2025-02-13,36,650
SNB03126,الدمام,أفراد,2023-07-22,68,361
SNB03127,الدمام,أفراد,2023-04-10,36,441
SNB03128,الرياض,شركات متوسطة,2024-03-23,29,410
SNB03129,أبها,شركات صغيرة,2025-01-10,69,826
SNB03130,مكة,أفراد,2024-01-02,39,456
SNB03131,مكة,شركات صغيرة,2024-10-01,64,838
SNB03132,مكة,أفراد,2025-01-07,54,896
SNB03133,أبها,شركات متوسطة,2023-11-19,47,308
SNB03134,جدة,أفراد,2024-04-13,63,575
SNB03135,الرياض,أفراد,2024-05-08,29,526
SNB03136,الدمام,أفراد,2025-04-16,46,485
SNB03137,الدمام,أفراد,2025-01-03,38,890
SNB03138,الدمام,شركات متوسطة,2025-12-29,28,515
SNB03139,جدة,أفراد,2023-10-23,54,732
SNB03140,الرياض,أفراد,2025-10-27,65,868
SNB03141,جدة,أفراد,2024-12-25,35,655
SNB03142,أبها,أفراد,2024-03-21,61,691
SNB03143,جدة,أفراد,2024-10-06,44,878
SNB03144,جدة,أفراد,2025-06-02,54,574
SNB03145,الرياض,شركات متوسطة,2023-03-22,65,793
SNB03146,جدة,أفراد,2025-03-19,29,750
SNB03147,المدينة,أفراد,2024-02-23,40,719
SNB03148,الدمام,شركات متوسطة,2025-07-26,51,463
SNB03149,مكة,أفراد,2024-09-01,55,862
SNB03150,جدة,أفراد,2024-01-22,40,891
SNB03151,الدمام,أفراد,2024-03-18,42,482
SNB03152,الرياض,شركات صغيرة,2025-01-23,21,609
SNB03153,الدمام,أفراد,2025-07-04,47,316
SNB03154,جدة,شركات متوسطة,2024-02-14,47,745
SNB03155,جدة,شركات صغيرة,2023-07-02,30,469
SNB03156,الدمام,أفراد,2025-12-09,59,579
SNB03157,أبها,أفراد,2024-07-07,66,639
SNB03158,الرياض,أفراد,2024-10-29,31,818
SNB03159,مكة,أفراد,2024-08-08,64,310
SNB03160,الرياض,شركات صغيرة,2025-08-16,25,823
SNB03161,جدة,شركات متوسطة,2024-01-15,41,432
SNB03162,الرياض,أفراد,2024-07-25,35,447
SNB03163,الرياض,أفراد,2025-05-25,52,865
SNB03164,جدة,أفراد,2025-12-30,42,378
SNB03165,الرياض,أفراد,2025-09-25,34,645
SNB03166,جدة,أفراد,2023-11-03,49,548
SNB03167,أبها,أفراد,2023-07-19,41,841
SNB03168,الرياض,أفراد,2023-08-26,24,323
SNB03169,مكة,أفراد,2025-01-26,30,770
SNB03170,جدة,أفراد,2023-09-07,44,500
SNB03171,الدمام,شركات صغيرة,2023-03-29,65,430
SNB03172,الرياض,شركات صغيرة,2023-11-18,22,655
SNB03173,الرياض,أفراد,2024-01-13,53,449
SNB03174,الرياض,أفراد,2023-11-25,43,825
SNB03175,الرياض,أفراد,2025-06-08,59,603
SNB03176,الرياض,أفراد,2023-04-26,62,840
SNB03177,الدمام,أفراد,2024-09-27,48,349
SNB03178,المدينة,أفراد,2025-02-02,27,763
SNB03179,مكة,أفراد,2023-06-22,63,539
SNB03180,الدمام,أفراد,2025-08-04,43,781
SNB03181,الرياض,أفراد,2025-10-25,39,754
SNB03182,الرياض,أفراد,2024-05-08,29,582
SNB03183,الرياض,أفراد,2025-11-21,49,634
SNB03184,الرياض,شركات متوسطة,2024-03-20,44,651
SNB03185,جدة,أفراد,2024-07-16,50,626
SNB03186,جدة,أفراد,2025-06-01,69,635
SNB03187,جدة,أفراد,2025-08-03,37,380
SNB03188,جدة,شركات متوسطة,2024-02-01,56,386
SNB03189,مكة,أفراد,2025-01-18,58,557
SNB03190,مكة,أفراد,2023-11-25,57,484
SNB03191,الرياض,شركات صغيرة,2025-02-06,30,422
SNB03192,المدينة,أفراد,2025-08-01,31,395
SNB03193,أبها,أفراد,2025-06-25,61,814
SNB03194,الرياض,أفراد,2024-02-09,57,742
SNB03195,جدة,أفراد,2023-04-19,39,813
SNB03196,جدة,أفراد,2025-10-30,35,670
SNB03197,أبها,أفراد,2023-08-02,65,604
SNB03198,المدينة,أفراد,2025-01-29,46,656
SNB03199,الرياض,أفراد,2023-07-27,60,447
SNB03200,جدة,أفراد,2025-02-14,33,584
SNB03201,جدة,أفراد,2025-09-14,63,561
SNB03202,جدة,أفراد,2025-06-08,52,873
SNB03203,الرياض,شركات متوسطة,2024-02-23,51,790
SNB03204,المدينة,أفراد,2024-11-07,20,330
SNB03205,الدمام,أفراد,2024-12-08,21,567
SNB03206,مكة,أفراد,2023-09-16,22,311
SNB03207,المدينة,أفراد,2024-07-07,27,490
SNB03208,الدمام,أفراد,2024-06-04,69,699
SNB03209,جدة,أفراد,2024-05-02,46,836
SNB03210,الدمام,أفراد,2024-09-02,49,390
SNB03211,الرياض,أفراد,2025-06-19,48,899
SNB03212,الدمام,شركات صغيرة,2025-09-22,19,800
SNB03213,الرياض,أفراد,2023-10-20,29,600
SNB03214,الدمام,أفراد,2023-04-02,44,410
SNB03215,الرياض,أفراد,2025-02-21,22,379
SNB03216,الرياض,أفراد,2025-09-12,54,732
SNB03217,الرياض,أفراد,2023-12-25,44,716
SNB03218,الرياض,أفراد,2025-12-25,40,513
SNB03219,الدمام,أفراد,2023-08-10,50,746
SNB03220,الدمام,أفراد,2025-07-06,21,317
SNB03221,جدة,شركات صغيرة,2024-05-08,38,353
SNB03222,الرياض,أفراد,2023-04-24,41,539
SNB03223,الرياض,أفراد,2024-11-19,61,717
SNB03224,الرياض,شركات صغيرة,2025-06-17,48,785
SNB03225,الرياض,أفراد,2025-11-10,61,743
SNB03226,المدينة,أفراد,2024-11-04,65,865
SNB03227,الرياض,أفراد,2025-01-17,41,898
SNB03228,جدة,أفراد,2024-05-14,66,422
SNB03229,الرياض,أفراد,2025-07-18,27,719
SNB03230,الرياض,أفراد,2023-05-08,66,865
SNB03231,جدة,أفراد,2025-05-10,66,515
SNB03232,الدمام,أفراد,2024-04-10,67,719
SNB03233,الرياض,شركات صغيرة,2023-10-10,19,850
SNB03234,الرياض,أفراد,2023-05-13,48,527
SNB03235,جدة,أفراد,2023-04-06,42,536
SNB03236,الرياض,أفراد,2024-07-08,21,629
SNB03237,الرياض,أفراد,2025-06-29,68,768
SNB03238,أبها,شركات صغيرة,2023-10-31,28,786
SNB03239,الدمام,أفراد,2024-12-19,34,848
SNB03240,جدة,أفراد,2023-12-04,61,878
SNB03241,جدة,أفراد,2023-11-12,19,714
SNB03242,جدة,أفراد,2023-12-07,23,518
SNB03243,جدة,أفراد,2024-12-15,26,680
SNB03244,الدمام,أفراد,2023-07-04,22,386
SNB03245,الدمام,أفراد,2025-10-02,37,760
SNB03246,الرياض,أفراد,2024-07-11,46,710
SNB03247,جدة,أفراد,2023-07-16,38,824
SNB03248,جدة,أفراد,2023-05-25,26,746
SNB03249,المدينة,شركات متوسطة,2024-07-11,45,599
SNB03250,الدمام,شركات صغيرة,2024-09-25,25,707
SNB03251,جدة,شركات متوسطة,2024-06-30,48,674
SNB03252,الرياض,شركات متوسطة,2025-08-28,37,532
SNB03253,الدمام,أفراد,2025-02-26,44,348
SNB03254,الرياض,أفراد,2025-06-17,25,485
SNB03255,الرياض,أفراد,2025-07-10,38,504
SNB03256,الرياض,شركات صغيرة,2024-01-28,45,377
SNB03257,الدمام,أفراد,2023-09-07,40,780
SNB03258,الرياض,شركات متوسطة,2024-09-23,23,685
SNB03259,جدة,أفراد,2025-08-30,20,493
SNB03260,المدينة,شركات صغيرة,2023-11-01,22,402
SNB03261,الرياض,أفراد,2023-01-27,26,675
SNB03262,جدة,أفراد,2023-08-28,24,586
SNB03263,جدة,شركات صغيرة,2023-05-05,21,781
SNB03264,الرياض,أفراد,2024-09-06,56,549
SNB03265,مكة,شركات صغيرة,2023-05-02,22,500
SNB03266,الرياض,أفراد,2024-04-29,28,835
SNB03267,جدة,أفراد,2025-07-24,32,760
SNB03268,جدة,أفراد,2023-10-16,51,599
SNB03269,الدمام,أفراد,2025-10-22,30,777
SNB03270,الدمام,أفراد,2023-03-10,65,382
SNB03271,الرياض,أفراد,2023-02-08,24,757
SNB03272,الرياض,أفراد,2025-03-06,57,597
